overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
5.0,True,"10 10, 2014",AAWTKL9PBWXCV,B00BMFIXKQ,deiby,excellen,Five Stars,1412899200,,{'Format:': ' Video Game'},
5.0,True,"01 28, 2017",A5Z1OBZ421DWR,B00004SVS9,Charles F McFadden Jr,"Quick delivery, Item as described, Would buy from again, Thank You",Five Stars,1485561600,,{'Format:': ' Video Game'},
5.0,True,"08 17, 2015",A366GMLF954HHZ,B00PIEI0G4,Eric D.,Brand new like said,Five Stars,1439769600,,,
5.0,True,"03 8, 2012",A11R952SUGXX08,B00439GSTQ,wisp588,The games is a city builder game.  As long as you know how to create a strong defence your town will be able to thrive.  It is a pretty cool game from what I have played so far.  Each senerio takes about 5 hours if you have it on normal.  Maybe shorter depending on what resources are where on the map,RGP,1331164800,,,
5.0,True,"06 5, 2014",A3EPCX4M6IKD85,B00019AZBO,Tom,This game is far above Mortal Kombat Deadly Alliance and Mortal Kombat Armageddon for sheer quality and content alone!  The Konquest Mode is a sizable RPG which is a whole game by itself!  The Puzzle Kombat is a blast and the main game is loaded with action and content.  Easily the best Kombat game of the PS2/Xbox generation of consoles.,The best MK game of the PS2 Generation,1401926400,2,{'Format:': ' Video Game'},
5.0,True,"09 18, 2015",A2EMMQJ3JAKACR,B00NLZAC04,Jose Jesus Lugo Marin,Excellent product I recommend!,Excellent product I recommend!,1442534400,,{'Format:': ' Video Game'},
5.0,True,"04 24, 2015",AAHKPP597E1RV,B0045FEEAS,Tetresse,As described. Promptly delivered.,Five Stars,1429833600,,"{'Color:': ' Red', 'Edition:': ' Super Mario Bros. Bundle'}",
5.0,True,"06 22, 2016",ASWTGWOE7YB9T,B00ZJRHSZO,Mike Castillo,Great,Five Stars,1466553600,,,
5.0,True,"10 13, 2015",AYKD6J6HPZXHX,B005GWU020,Sophia A. Osborne,very nice game,Five Stars,1444694400,,,
5.0,False,"06 7, 2002",A3ASO9OD8GXZO1,B00005KBRD,Michael Fehlauer,"Dungeon Siege is fun. Very fun. The music and atmosphere are not nearly as good as D2, the items are not nearly as cool, and the character development is not as deep, but actual gameplay is richer and more fun.
Meaning, you have multiple characters. Each character has 4 basic item/action slots: melee, ranged, combat magic, nature magic. Switching between these slots is as fast and simple as clicking a button, so you can quickly react to the changing battlefield. Formations and AI for your characters are very easy to set. If things get too hectic (and the smart monster AI makes for hectic battles), you can pause the game to issue orders, swap out gear, plan, or drink potions.
Speaking of drinking potions, the interface is not just user-friendly. It's user-obsessive. Characters only drink as much potion (Health or Mana) as they need. Clicking a single button will order your characters to pick up all the battlefield loot (no more hunting around, clicking on each and every individual pile of gold or piece of treasure). Magic Items are identified right from the start. Archers have unlimited arrows. If you run out of room in your inventory, you can hire a pack mule to carry your stuff. If that runs out of room, you can cast a simple spell and convert your excess inventory into gold. The tab key brings up a megamap of your surroundings, and you can navigate and play the game on the megamap if you wish. You can zoom in, pan, and alter the angle of the camera on the fly, depending on the situation. Once you click on a foe, your characters will attack that foe until it's dead or you give other orders; usually, you just move your party forward and your party members' individual AI will engage the enemy according to your settings (melee guy runs up to engage, but not too far; mages and archers attack from range). Dungeon Siege is not a click-fest.
And it's really fun.",Advances the genre; all other RPGs will learn from DS.,1023408000,9,"{'Edition:': ' Standard', 'Platform:': ' PC'}",
5.0,False,"02 16, 2016",A1AYFTV6VFX4J2,B00YQ1NOPM,Obed Lopez,Get it while it's hot!  Season pass goes from $29 to $49 beginning March 1st.,Get it while it's hot!  Season pass goes from $39 to $59 beginning March 1st,1455580800,,{'Format:': ' Video Game'},
5.0,True,"05 25, 2016",AYS8PBMWXXF9D,B005JB84GM,Angie,I was really grateful to have purchased this controller since it was way cheaper than any store plus it was different than the usual black ones. My son is really into military stuff and loved the camo print. Controller was packaged just like you would find at the store and was brand new.,Best price anywhere,1464134400,,{'Color:': ' Urban Camouflage'},
5.0,False,"09 28, 2011",A23XABNYXBZ08B,B0045ZIENQ,Adol A.,"I read reviews of this game, watched some gameplay, and I decided I had to get it. Definitely worth the 30 bucks, especially when you're getting plenty of gameplay and entertainment out of it. You save a lot of money too due to the DLCs. I'd say about $70-90 considering today's price of the Awakening add-on.

Pros
+Several different classes, traits, and skills.
+Plenty of quests.
+Able to control and play many different party members.
+Ability to change difficulty as you go through the game.
+Able to dual wield. (in my opinion dual wielding is probably the coolest way to fight)
+TONS of content (I've played about 33 hours on easy difficulty and I think I'm only 3/4 through origins, didn't even start awakening)
+Humorous/several dialogue. (They really put effort into making the characters different and have personality)
+No glitches. (at least any noticeable/major ones)
+Party members like or dislike you based on your actions to people.
+(For achievement/gamerscore fanatics) All achievements are offline!

Cons
-Some questlines can be difficult to follow.
-Steep learning curve. (Took me awhile to figure out the shortcut wheel and the tactics system)
-The difficulty is a little too extreme on normal, and a bit too easy on easy. (Yes I know easy's supposed to be easy, but they make it so you lose nearly no damage, and on normal you can die pretty easily unless you plan out the tactics right)

Even with the cons listed, you should really check this game out.",Definitely worth the 30 bucks. They put a lot of effort into this game.,1317168000,,{'Platform:': ' Xbox 360'},
5.0,False,"03 28, 2011",A2NO1TXXS9T0EE,B000UU3SVI,HonestReviewer,"It's love or hate with the this game, you can't be in the middle and I feel this is a strong point when buying it. It's full of quests and has more content than an average person could expire.

You make decisions and those reflect upon the very world you play in, your character and his armor and history defines who you are and has no preset feeling whatsoever.

I suggest anyone try it.",Classic,1301270400,,{'Format:': ' Video Game'},
5.0,True,"09 4, 2013",AGGP33QD4DTKV,B001G3AZS2,Xevious,There are so many great games on here you can literally play for hours and hours. Classic games from every genre.,LOADS of entertainment!,1378252800,,{'Format:': ' Video Game'},
5.0,False,"03 17, 2006",A304YAM2CCDXNN,B0001OK7VW,AndyAuthor,"I rented this game once with a friend without even knowing what it was, and was surprised that we kept going back to rent it every time we were together until I finally got it for Christmas, a week or two later. This game is awesome (or at least to me it is)! I didn't expect it to be as good as it was when I took it off the shelf. It has great, fast paced gameplay, an engaging storyline with lots of secrets (though some people don't like the storyline), and amusing, believable characters! As mentioned, some people don't like the storyline in Tales of Symphonia, this is mainly because it has some cheesy moments... Personally, I just found these moments and lines amusing. The storyline does have lots of emotion and depth though, and I was always kept on the edge of my seat because of all the hidden secrets. The story does of one issue though - pacing. The story moves very slowly, and it takes forever before anything is revealed. In the beginning the plot seems pretty typical, Collete the Chosen has to awaken all the elemental seals in the land of Sylvarant to bring regeneration to the world. But as you progress it gets a lot more complicated than that (you are only going after the seals for about a little less than half the game)! And you realize that nothing is as it seems. The characters are great, they are a little more like ""normal"" people than most RPG heroes, and they all have flaws and good points. There are 9 playable characters in this game (though ultimately you can only have 8 in your party, your group depends on story events), I will now introduce them, be aware that there's some MILD SPOILERS, but I tried to introduce them with the least amount of spoilers possible. Lloyd is the main protagonist - he accompanies Collete on her journey of regeneration, and is also trying to avenge his mother's death and the terrible accident he is partially responsible for in his home town of Iselia. He isn't particularly bright, and can be a little rash, but always tries to do the right thing. Genis is one of Lloyd's best friends, also from Iselia. He is a whiz kid, and an elven magic user. He's a little head strong. Collete is the Chosen, who must release the seals. She is clumsy, gentle, and well, immature, but has a strong sense of responsibility and is very caring. There is also Kratos, who is a mysterious mercenary hired to protect Collete - but it seems he made be hiding something (or lots of things...). Raine's the elven school teacher in Iselia, and Genis' older sister. She has an interest in archeology, and is good at healing magic. Sheena is an assassin hired to kill Collete the Chosen, though her motives for this are unknown at the beginning. Sheena truly cares about people, but takes guff from no one! She is also trained in the art of Summoning. Zelos is cocky and flirtatious (putting it lightly...), but there might be more to him than that... He is a Chosen, like Collete. Presea has a lack of emotion because of an experiment conducted on her. She struggles to find herself again. Regal is kinda the odd one out (he's my least favorite character, anyway), he is a convict that is surprising aristocratic for being one, can't say much else without spoilers. The gameplay has basic RPG elements (talking to people, navigating world maps, solving puzzles in dungeons, etc.), with a fun real-time battle system. The battles always feel crisp, and you can play as any one of the characters I just mentioned. You can pick 3 others to accompany you into battle. You can attack normally, do powerful techs and magic, and unison attacks. You can also set strategies for the computer controlled character in battle to follow, or order them to do certain techs. Some characters are good at melee fighting, some are healers (Raine mainly), and some are mages (Genis mainly). Up to four players can take control of the characters in battle, so your friends can fight along with you! You gain experience, gald, and grade (or lose grade) when you complete a battle. Gald is the currency, and you can also buy certain things with grade (including cool bonuses if you play the game a second time), and you level up with exp. The game also has a title system (where you unlock and chose ""titles"" to change certain stats, sometimes costumes change too), and a cooking system (used for healing). And also has the element of ""affection"", where you answer questions as Lloyd to either get your fellow party members to like or dislike you - this slightly effects the story. The game is challenging without being overly frustrating (though if you really spend time leveling up it becomes pretty easy, and the final boss is disappointing). It also has tons of fun side-quests to do BEFORE beating the game (one annoying thing is after you beat the game you must restart, do all side-quests first!). Whew! This is probably my longest review ever... Well, time for a pros and cons summary:

PROS:

Fun and frantic battle system

Likable characters with lots of personality

Plot has lots of secrets

About right amount of challenge throughout most of the game

Lots of side-quests, and you can buy bonuses 2nd time round

Multiple paths through the story

Good multi-player in battles

CONS:

Plot has bad pacing

Has some cheesy moments

Can be a little hard to figure where to go next sometimes

Final boss is WAY to easy

Don't have a chance to do side-quests after finishing, before restarting

OVERALL: I love this game - personally it's one of my very favorites! It may not be for everybody, but I think a lot of people would really like it. I recommend at least renting it (baring in mind the beginning is rather slow).","Still don't know what Symphonia means, but this game rocks!",1142553600,5,,
5.0,False,"02 6, 2004",AVYMBTCXYREXE,B00009VE6B,Batmanbrb,"I usually don't play games much and I usually avoid 'hack and slash' games, but this one is very fun!  I have to say that is a pretty hard game.  I have made it through on easy, normal, and hard, but I still have trouble with the palantirs of Sauron and Saruman without cheats.  While it can be extremely frustrating to finish the game; the pure fun comes from re-playing all those levels with different characters and building your characters up to the highest experience level (which is 20).  When you're that high, you can just plow through anybody on any level.  I very much enjoy the levels of Minas Tirith (Top of the Wall and The Courtyard) just because they are incredibly crazy with non-stop action.  I never get tired of playing The Pelennor Fields and the Black Gate; they are just so much fun and intense.  A very good game that keeps me coming back for more even though I finished it.",I absolutely LOVE this game!!,1076025600,,,
5.0,True,"04 12, 2017",A2DQT1R8G0BZT1,B00O9JLAX4,Krazeeaziun,Best thing I have ever bought,Five Stars,1491955200,2,,
5.0,True,"01 16, 2013",A1GJ9PRRXBG6FN,B0000503QB,Nestor Mancipe,"Not a complicated game, but very enjoyable. As simple as the game is, my kid has have fun with it.",Great for kids,1358294400,,{'Platform:': ' Sony PSP'},
5.0,True,"03 18, 2016",A2F9H1L1L1L6U1,B00B2VG52I,Nino,perfect,Five Stars,1458259200,,,
5.0,True,"03 8, 2013",A2KCNRFE5NL5B6,B003EZ1KGQ,SmurfsRiot,"What a fantastic game.  This game is HIGHLY underrated.  A very unique and original story.  The graphics are great and the game moved along very well.  There are even times throughout the game where you can choose different actions that will alter the outcome.  This is a must play!!  I would highly recommend this game to ANY casual or hardcore gamer.

I started to replay the game just hours after finishing it.  I am confident that any gamer would really enjoy this game.",Great game,1362700800,,{'Platform:': ' PC Download'},
5.0,False,"05 17, 2012",A119Q9NFGVOEJZ,B006QRNKOO,Ivan Orozco,the legend of zelda skyward sword is the greatest video game in the universe a true classic the best of the best skyward sword rocks the legend of zelda series is the greatest video game series in the universe a true classic the best of the best zelda rocks and nintendo is the greatest video game company in the universe there true genius's the best of the best nintendo rocks buy this game if your a huge zelda fan you won't be sorry,the legend of zelda skyward sword game is a classic,1337212800,,,
5.0,True,"12 12, 2016",A1E3LD1TTOY6N2,B00ZQ17PL0,syrik,All the first four Halo Masterchief games in one place for a great price.  ALSO....Halo 1 & 2 are completely remastered graphically to be on the Xbox One level.  The perfect Halo experience.  Aaaaand with Xbox One streaming to PC now I can play Halo on my computer in the bedroom (with the new bluetooth controllers on the Xbox One S).  Can't love it more than I already do.,Love Me Some Halo,1481500800,2,"{'Edition:': ' Standard', 'Platform:': ' Xbox One Digital Code'}",
5.0,True,"09 2, 2014",A3LX2UL4H07TEA,B002FQIPRM,betty,love it.,Five Stars,1409616000,,{'Platform:': ' PC'},
5.0,True,"03 12, 2016",A1OBNUTEQ2N5RN,B000HKGD4A,Amazon Customer,Fun to play!,Worth the money!,1457740800,,{'Platform:': ' PC Download'},
5.0,True,"12 8, 2014",AMER9T967Z3HT,B001T8S62Q,LuisFe,great product,Five Stars,1417996800,,"{'Color:': ' White', 'Edition:': ' Standard'}",
5.0,False,"06 27, 2012",A2TCG2HV1VJP6V,B000HFGKN4,Ryan Sil. (Gamer &amp; PC/Android indie dev),"The original Castlevania was a blast, the sequel was a mediocre mess, the third was an epic return to form, but what does this fourth game in the series have to offer? Well, let's just say it combines the awesomism of both Castlevanias 1 & 3! And since the Super Nintendo is one heck of a gaming machine, you can guess how this turns out.

The classic whipping platforming action remains unharmed in this installment. In fact, it is massively improved! Along with the signature items (Cross, tomahawk, dagger, etc), you can now whip in multiple directions! Heck, you can whip it in literally ANY direction possible! Up, down, diagonal, and you can even wiggle it!

Naturally, one would think that it would make the overall experience a cakewalk then, right? WRONG! The geniuses at Konami still managed to keep the difficulty leaning over to the hard side. There are still all kinds of enemies, each with their own unique patterns. The level design is magnificent like always (You know...With the exception of the 2nd game), and keeps things rather interesting. There will even be an area or two utilizing the Super NES's Mode 7 (fake 3D) visuals for backgrounds, as well as Dracula's castle rotating as you try to avoid falling into spike pits!

On top of all this, the graphics couldn't be any better, and the soundtrack is just plain fabulous. You really owe it to yourself to play this if you're a Castlevania fan.",Worthy of its title,1340755200,2,{'Format:': ' Video Game'},
5.0,True,"03 27, 2017",AMPBPC8M6XYB,B00WJ1HONE,Mark,It was simple and worked great never have any issues and now I am able to play with my XBOX friends like I would my PS4 buddies.,Greatest thing ever.,1490572800,,,
5.0,True,"04 28, 2017",A3P9E91ZKUTE87,B00JIJUB7G,David W.,The Interceptor DS200 is incredible. I have a pretty big hand and it feels wonderful. There is a groove for your thumb to rest on instead of dragging on your mousepad. It's customization and software are great. Don't hesitate on this one!,Perfect Mouse,1493337600,,"{'Size:': ' Interceptor Series', 'Style:': ' DS 200 Gaming Mouse'}",
5.0,False,"10 19, 2014",A2E97ETMMFUH57,B008E6ZXRW,jaime hdez,Good,Five Stars,1413676800,,{'Format:': ' Video Game'},
5.0,True,"04 30, 2014",A39MYWEXQ4ZRAA,B0050SYY5E,William H. Jefferson,I love this game.  A remake from the original but revamped and better. WOW the special effects and the gun play was awesome.,Greatest ever,1398816000,,{'Format:': ' Video Game'},
5.0,True,"08 19, 2015",A2GCSI1E6JIN9O,B00BU3ZLJQ,Chris Cyr,Works great,Five Stars,1439942400,,"{'Edition:': ' Standard', 'Platform:': ' Xbox 360'}",
5.0,False,"05 30, 2009",AASMRQB775ETT,B001LX4BMI,In Ae Lee,"i really don't see why this is not worth a five star. everything seems to be good. graphics are pretty good and gameplay is sweet. i haven't seen any glitches so far... also the pitching technique is one of my favorites of this game

**update**
i have downloaded the first and second patch from online and it seems to be working fine. i think the only problem with this game is the fact that it is very easy to hit. The living rosters feature is a feature in which your game gets your roster updates almost everyday, and your lineup is current. for example manny rameriaz is on suspension right now. you will not see him in your dodger lineup currently unless u don't do living rosters. Also one con is there are several wild pitches during a game. But overall this is great. i reccomand buying this and then getting the patch aka difficulty sliders to fix the problems. i heard about some of the problems ex.first baseman foot coming off the bag, well i have not had any of those problems after the patch. another is flawless errors in the outfield which i haven't had. But i would rate this game 4 stars now not five. but it is still recomanded",i don't see why this is not worth a five star,1243641600,,{'Platform:': ' Xbox 360'},
5.0,True,"07 1, 2015",A1RS06313BL6WN,B00Z7V9P8K,Tom Stopsign,A good end to the series.,Five Stars,1435708800,,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 4'}",
5.0,True,"12 10, 2015",A360OF9QBC2KJF,B00L3LQ1FI,Anon,"It's the official adapter. It goes great with the official GameCube controllers, and it works on Wii U and on PC. Amazing.",Simply amazing,1449705600,,,
5.0,True,"11 4, 2014",A3FGBCKGNP6H4E,B004YQZC0Y,Lisa M,A fun game. Many twists and turns. My daughter loved it!,Five Stars,1415059200,,,
5.0,True,"11 21, 2014",A7R7792SMTT77,B0050SYILE,KenziieRiaan,"Yesssss! I love playing franklin. I hate Trevor with a passion. Great graphics, good music, nice fast cars and good stories.  I love that they added the skip option because in past games I couldn't beat the game and had to wait for a guy to come beat it.",I love playing franklin,1416528000,,{'Format:': ' Video Game'},
5.0,True,"07 8, 2014",AREYISJYIH9L3,B000ASDU2M,Jose Corzantes,My PSP fits great in it!,Five Stars,1404777600,,,
5.0,True,"06 22, 2016",A2CJJSS6OD4K2G,B00ZMBLKPG,anita reichmann,"A great remake of one of the best games ever made.  Painstakingly remastered and with extra content.  This is only the first Gears of War remastered, not a collection.",A great remake of one of the best games ever made,1466553600,,,
5.0,True,"08 5, 2015",AFF3H6DP63JOV,B000CBVC0Y,Chistopher A. Daniels,none,Five Stars,1438732800,,,
5.0,False,"07 23, 2014",A3269RS6I6G8H4,B00009OY9U,Jim,"One of the best, no nonsense sticks ever made. I had mine for 3 or 4 years and it finally stopped working, so I purchased another one. My only complaint is the button that rests where your thumb goes. That is easy to press when yanking the stick trying to evade someone trying to blow you out of the sky...but other than that - this is my go to stick and or trust backup to one of the newer sticks the like the Trustmaster Hotas.","One of the best, no nonsense sticks ever made.",1406073600,,,
5.0,False,"06 2, 2008",A1IAJTQ0PAHUQI,B00002STPM,Lu Fig,"This is a fantastic game all around. from gameplay to graphics (at the time anyhow). Even one of the very best game soundtracks ive ever heard. i still play it to this day. this game has an unreal amount of unlockables, and hidden paths. Getting everything can be insanely challenging, but the standard player should be able to at least get all weapons on the normal planes. id recommend this game to people who like contra and those raiden or 1942 games.  well worth the $45 dollars thats being charged for it now. i own a copy and i would NEVER sell it!",possibly best ps1 game ever!,1212364800,,,
5.0,True,"10 9, 2015",A1N5CAT51B9ZSW,B0144K8KQW,Dee,"Finally, we in the U.S. get to buy the New Nintendo 3ds.  We had been looking forward, planning on getting this smaller size since it was announce. It came as a huge disappointment when we learned we would not be able to purchase this size after all.  After using them I can happily say we are pleased with the smaller size.  It's convenient for carrying if you have a smaller purse.  I like the lighter feel of it in my hands. The cover plates are definitely fun!
The only down side is for those that weren't interested in purchasing the game, or the cover plates. Having to spend $220.00 is a high price for anyone only interested in the New 3ds. It's really not a big deal for us because we love Animal Crossing so much.
Of course, the new included game can not compare to the original Animal Crossing game, but it's enjoyable for what it is.  We would love to see some of the things from ACHHD included in the next true Animal Crossing game.",Yay!! Smaller New 3ds!!,1444348800,,,
5.0,True,"02 13, 2015",A1YCQVL3F9WIY3,B00IA962EQ,Fullmetal5550,Friend liked it.,Friend liked it.,1423785600,,,
5.0,True,"06 24, 2014",AZX48KSN2OFA3,B00GZ1GUNO,Craig,"Excellent game, I didn't know what to expect as a new Tomb Raider and Xbox One owner and was blown away - game is done incredibly well, very cinematic, you'll feel like you are playing in a movie - great story, voice acting, graphics, cinematography, and everything in between, game has enough content to keep you busy for a while! My only regret is that I didn't really know what I was doing at first and didn't know a lot of the objects you can collect show up on the map - and also look for tombs early! Highly highly recommend!",Outstanding Game,1403568000,,{'Format:': ' Video Game'},
5.0,True,"05 11, 2017",A2XBLMW3MJF9NC,B00XR3YBM0,Michael L Hensley,"ordered for the kids and the kids love to play steel cage, tag teams, and make your own wrestlers",2K16,1494460800,,{'Format:': ' Video Game'},
5.0,True,"10 26, 2014",AJRUNIKV2L79E,B000P0TCAO,gslauren,"OLD GAME, BUT ONE OF THE BEST. WHAT CAN I SAY THE NEWER THEY GOT THE HARDER AND LESS FUN THEY GOT. I LIKE EASIER FUN GAMES WHERE WINNING ISN'T A JOB, IT'S FUN.",OF ALL THE TIGER WOODS GAMES ON THE TOP TWO LIST.,1414281600,,{'Format:': ' Video Game'},
5.0,True,"10 23, 2016",A2JUZV4KV0RD66,B019OB663A,DaveAz,Working great so far. Lots of options to customize it.,Great gaming mouse,1477180800,,{'Style:': ' regular'},
5.0,True,"04 29, 2016",A1NZ1ZAJENMWIN,B00K848IH0,trinakat,"A great game, works perfectly, and is absolutely great for long train or plane rides. I suppose kids will like it too :)",I'm an adult and I love this game,1461888000,,"{'Edition:': ' Alpha Sapphire', 'Platform:': ' Nintendo 3DS'}",
5.0,True,"02 8, 2015",A1PXH9KED8BPD2,B003QWYX8E,DJ_Malsidious,Classy case for my 3DS XL.  Fits 3 games comfortably.,Fits 3 games comfortably.,1423353600,,,
5.0,True,"04 17, 2015",ABLOC6691F5BG,B002TDIEE0,James,Me like it.,Five Stars,1429228800,,{'Platform:': ' Xbox 360'},
5.0,True,"03 20, 2013",A1Y8SNV5SVO3YM,B0016B28WU,Jose De Sousa,"Excellent, without any mishap",Five Stars,1363737600,,{'Format:': ' Video Game'},
5.0,True,"01 22, 2013",A1RS65OQGY1JK7,B000ZK9QCS,Marco,"Very good article, very good deal nice, very good price, item arrived on time, the packaging had an acceptable size",nice game,1358812800,,{'Format:': ' Video Game'},
5.0,False,"02 12, 2009",A3UIAJJNJPZ7XL,B00149IL9I,Colleen and Lonnie,"Ok... forgive the bad grammar, but it really is!

I LOVE the music, the sound effects, the colors and the game play.

My 6 year old loves the free paint mode, and both kids love to play the party game mode.

I have been working on the story mode since xmas. The only downside is that you can only save at the end of each level and it takes a LONG time to get to the end of a level.  And because gets much harder as the levels move on, and I have been stuck and frustrated for awhile.  It's extremely irritating to work on a level for more than an hour, then lose and have to start all over again next time.

I still have to give it 5 stars though because any other game would be collecting dust once I got stuck... but I haven't given up with this one because it's so much fun to play!",Funnest game ever!!!,1234396800,,,
5.0,False,"06 18, 2004",A2XWSMJRDQE8VS,B00007KE6C,flanders706,"i played this game and fell in love instantly. i have no clue what people are talkin about when they say it gets repetitive. this game is AWSOME. if u like super smash bros and even soul caliber2 youll love war of the monsters. if you have a choice between super smash bros melee and wotm, wotm all the way.",SMASHES SUPER SMASH BROS,1087516800,,,
5.0,True,"01 23, 2015",A2ACMPX7GPKZL1,B00104KJ42,kismeth,loved the game it made a little girl very happy.,all right,1421971200,,{'Platform:': ' PlayStation2'},
5.0,True,"05 23, 2016",A39XGE0GC4R2RO,B001BX6JUA,J,"I don't care what anyone says, this game is a classic in its own way! Love it :)",Great game,1463961600,,"{'Edition:': ' Game only', 'Platform:': ' Xbox 360'}",
5.0,True,"02 9, 2013",A2W9OEZ4YUPJ3U,B0012N94WO,cesar marcano,"buenos d&iacute;as gracias por el producto estoy muy satisfecho,la entrega fue rapida como estaba indicada en la compra bay hasta luego",gracias,1360368000,,{'Format:': ' Video Game'},
5.0,True,"02 2, 2017",A344288XA6N4CB,B00SVVUOGU,Spike M.,good game,Five Stars,1485993600,,,
5.0,True,"04 11, 2015",A3UE8PJ4UNGOFR,B004XIQOGY,JAMES HARBIN,Dam those WW2 Germans!,Five Stars,1428710400,,{'Platform:': ' Xbox 360'},
5.0,True,"04 20, 2013",A1595K07Q5N32N,B007LQG9A6,Skittles,"Perfect to use with decorative stickers or the covers to help with gripping. They work without getting in the way. Fits hands easily, nice long cable to reach a decent distance.",Love it,1366416000,,,
5.0,False,"02 15, 2008",A3V6Z4RCDGRC44,B000FRV2UK,Lisa Shea,"A direct sequel to ""The Wind Waker"" (a rarity for the Zelda series), Phantom Hourglass details the further adventures of Link in the flooded world of Hyrule.

Following an introductory slideshow recapping the events of Wind Waker, Phantom Hourglass' story begins with Tetra - or Princess Zelda - being abducted by a ghost ship and Link being set adrift. He wakes up on an island after found by the inhabitants, and immediately sets out to find the phantom ship and save Tetra. The story has some memorable new characters in it, such as the fairy Ciela (who serves mainly as your cursor) and the cowardly but boastful ship's captain, Linebeck.

The gameplay on this system is dependent entirely on the touch screen and, occasionally, the microphone. The directional pad and buttons have no effect whatsoever; everything from running (tap or hold where you want to go) to fighting (slash the stylus in the direction you want to go) to using items is done with the stylus. This undoes one of the main problems of the stylus in other games, namely switching from using buttons to using the touch screen. The microphone also comes into play at some points - either by blowing on it to put out a candle or by yelling into it to call out to someone on the other side of a door.

Like Wind Waker, Phantom Hourglass involves sea exploration, but since the new ship in this is a paddle ship (as opposed to the sailing ship from Wind Waker) all that is required is to draw a line on your sea chart to your destination. Speaking of maps, it is possible to write down notes on your map (normally relegated to the top screen, but can be ""pulled"" down to the touch screen); this is necessary in some points to get through areas by copying down safe routes through a trap-laden area or to mark where a particular treasure is. The options are diverse but simple, and an average player should be able to get the hang of the system pretty quickly. The only problem I had with control was that rolling (by making small circles on the edge of your screen) was difficult and got confused with regular movement.

The graphics are a pretty good rendering of Wind Waker's graphical style, with only a slight decrease in smoothness to accommodate the DS's graphical limitations. The cel-shaded style remains intact and it is a pretty good job overall. The sound is about the same as it was in Wind Waker, with limited voice acting (Link's cries, specifically).

As a whole, this game is a good sequel to Wind Waker. I admit that I was wary of the stylus' potential after playing previous DS games with clunkier interfaces, but the gameplay is both smooth and innovative. As a whole, it's a remarkably good product.

9/10.","Smooth, Innovative Gameplay",1203033600,,{'Format:': ' Video Game'},
5.0,True,"07 24, 2016",A3LMAVZA3GVION,B00MEXP3EY,JillyK,"My daughter loved the game.  The only thing that she did not like was that only one person could play it.  The graphics were good, and the directions were clear.  She stated that it was adventurous and challenging, because she could do more actions as she learned the fighting moves.  Her favorite part was the training.",Great Game for My Daughter,1469318400,,{'Platform:': ' Xbox 360'},
5.0,True,"12 23, 2014",A21MDUHQXA6E6T,B0012RWQ4S,Dante T.,Thanks,Five Stars,1419292800,,{'Platform:': ' PlayStation2'},
5.0,True,"05 9, 2017",A35GXM612PVZ1Y,B006476318,"Ho, Cheng-RU",The item arrived on time and the quality of product is good. No any problem can be found. Fantastic seller.,Arrival on time and quality of product is good.,1494288000,,,
5.0,True,"06 30, 2015",A122EWVQPCOA1Q,B0009A4EVM,Jasper Pham,Game is great!,I love it!,1435622400,,{'Format:': ' Video Game'},
5.0,True,"11 3, 2013",A3G8J57RSI5N5A,B0050SWTAQ,good fan,great game i love to drive fast and this is it. it looks great on wide screen tv. outrun your friends online to.,buy from fast shiping .i got it in a week.,1383436800,,{'Format:': ' Video Game'},
5.0,True,"07 17, 2015",A1H1DM62NLXL1N,B000TG530M,David,good game,Five Stars,1437091200,,{'Format:': ' Video Game'},
5.0,True,"12 25, 2014",A3NXYUBU3KIQ9,B003NSLGW2,Boddicker,"I kept hearing horror stories about the the rubber on the DS4 being very cheap and wearing off after only a few months of play, so I bought these when I ordered my PS4 from Amazon.  This is my first experience with putting covers on my sticks.

To my thumbs they feel alot better than the concave analog sticks of the DS4.  There's absolutely no wiggling around due to looseness and they give better grip than the naked sticks.

Highly recommended.",Works great.  No looseness.  More grip.  Less thumb slippage.,1419465600,,{'Format:': ' Video Game'},
5.0,True,"12 8, 2015",ALQSPGTDKCGW1,B00YJJ0P1C,dnlgjmnz,"This is a great item, the XBOX ONE controller outshines the 360's in many ways. One that seems to get overlooked is the flat back. No more giant battery pack sticking out. This baby is sleek, lightweight, and sexy. It feels great in the hands and although I have yet to experience the trigger motors because I use this exclusively for PC gaming. I actually don't own a 360, the motorized triggers are a great step forward in gaming. It should make guns feel different between them in a game but I can't attest to that. Hopefully soon they'll incorporate the feature into Windows.",Best controller ever made in my opinion. That is besides the XBOX ELITE Controller,1449532800,,{'Format:': ' Video Game'},
